name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
Hong Kong,HKG,HKD,12,7.7807,24873.898,193734.498,01 06 2005
Hong Kong,HKG,HKD,12,7.7512,26551.769,206517.447,01 01 2006
Hong Kong,HKG,HKD,12,7.7533,26551.769,206517.447,01 05 2006
Hong Kong,HKG,HKD,12,7.79845,28028.157,217741.408,01 01 2007
Hong Kong,HKG,HKD,12,7.81555,28028.157,217741.408,01 06 2007
Hong Kong,HKG,HKD,13.3,7.7974,30494.551,237915.946,01 06 2008
Hong Kong,HKG,HKD,13.3,7.7505,31487.94,245191.344,01 07 2009
Hong Kong,HKG,HKD,14.8,7.75655,30593.991,237156.966,01 01 2010
Hong Kong,HKG,HKD,14.8,7.7742,30593.991,237156.966,01 07 2010
Hong Kong,HKG,HKD,15.1,7.7918,32421.361,251886.956,01 07 2011
Hong Kong,HKG,HKD,16.5,7.76735,34955.147,272090.864,01 01 2012
Hong Kong,HKG,HKD,16.5,7.75815,34955.147,272090.864,01 07 2012
Hong Kong,HKG,HKD,17,7.7591,36623.745,284069.028,01 01 2013
Hong Kong,HKG,HKD,17,7.75665,36623.745,284069.028,01 07 2013
Hong Kong,HKG,HKD,18,7.75785,38233.352,296537.88,01 01 2014
Hong Kong,HKG,HKD,18.8,7.75045,38233.352,296537.88,01 07 2014
Hong Kong,HKG,HKD,18.8,7.75135,40185.303,311600.188,01 01 2015
Hong Kong,HKG,HKD,19.2,7.7508,40185.303,311600.188,01 07 2015
Hong Kong,HKG,HKD,19.2,7.75235,42325.352,328095.544,01 01 2016
Hong Kong,HKG,HKD,19.2,7.7554,42325.352,328095.544,01 07 2016
Hong Kong,HKG,HKD,19.2,7.75595,43488.204,337566.311,01 01 2017
Hong Kong,HKG,HKD,19.2,7.8115,43488.204,337566.311,01 07 2017
Hong Kong,HKG,HKD,20.5,7.819,46025.665,358689.513,01 01 2018
Hong Kong,HKG,HKD,20,7.84825,46025.665,358689.513,01 07 2018
Hong Kong,HKG,HKD,20,7.83435,48310.038,378678.232,01 01 2019
Hong Kong,HKG,HKD,20.5,7.8105,48310.038,378678.232,09 07 2019
Hong Kong,HKG,HKD,20.5,7.77535,48277.982,378302.241,14 01 2020
Hong Kong,HKG,HKD,20.5,7.75095,48277.982,378302.241,01 07 2020
Hong Kong,HKG,HKD,20.5,7.75535,46446.056,360293.67,01 01 2021
Hong Kong,HKG,HKD,21,7.7729,46446.056,360293.67,01 07 2021
Hong Kong,HKG,HKD,22,7.79755,49844.517,387453.894,01 01 2022
Hong Kong,HKG,HKD,21,7.84995,49844.517,387453.894,01 07 2022
Hong Kong,HKG,HKD,21,7.8307,49225.862,385508.237,01 01 2023
Hong Kong,HKG,HKD,23,7.7987,49225.862,385508.237,01 07 2023
Hungary,HUN,HUF,339,279,4786.245,1135038.135,01 04 2000
Hungary,HUN,HUF,399,303,4619.293,1303468.206,01 04 2001
Hungary,HUN,HUF,459,272,5269.607,1509676.569,01 04 2002
Hungary,HUN,HUF,490,224,6644.61,1713401.376,01 04 2003
Hungary,HUN,HUF,530,211,8409.098,1886216.821,01 05 2004
Hungary,HUN,HUF,530,203.643,10291.667,2086592.666,01 06 2005
Hungary,HUN,HUF,560,206.956,11211.246,2237568.429,01 01 2006
Hungary,HUN,HUF,560,206.3444,11211.246,2237568.429,01 05 2006
Hungary,HUN,HUF,590,194.4237,11483.141,2415938.077,01 01 2007
Hungary,HUN,HUF,600,180.2106,11483.141,2415938.077,01 06 2007
Hungary,HUN,HUF,670,144.2578,13926.753,2557311.544,01 06 2008
Hungary,HUN,HUF,720,199.1577,15761.631,2712786.859,01 07 2009
Hungary,HUN,HUF,720,186.6508,13066.422,2643881.567,01 01 2010
Hungary,HUN,HUF,740,221.96915,13066.422,2643881.567,01 07 2010
Hungary,HUN,HUF,760,188.0724,13199.056,2744666.767,01 07 2011
Hungary,HUN,HUF,645,245.69425,14214.126,2857821.15,01 01 2012
Hungary,HUN,HUF,830,238.2151,14214.126,2857821.15,01 07 2012
Hungary,HUN,HUF,830,217.46935,12969.621,2919515.807,01 01 2013
Hungary,HUN,HUF,860,228.462,12969.621,2919515.807,01 07 2013
Hungary,HUN,HUF,860,223.09705,13693.038,3063064.184,01 01 2014
Hungary,HUN,HUF,860,228.30615,13693.038,3063064.184,01 07 2014
Hungary,HUN,HUF,860,271.39345,14279.016,3321322.973,01 01 2015
Hungary,HUN,HUF,900,282.8778,14279.016,3321322.973,01 07 2015
Hungary,HUN,HUF,900,292.67905,12700.301,3547606.838,01 01 2016
Hungary,HUN,HUF,900,285.6397,12700.301,3547606.838,01 07 2016
Hungary,HUN,HUF,900,294.6172,13083.4,3683282.401,01 01 2017
Hungary,HUN,HUF,862,268.6239,13083.4,3683282.401,01 07 2017
Hungary,HUN,HUF,864,252.14215,14606.266,4008446.316,01 01 2018
Hungary,HUN,HUF,850,276.4302,14606.266,4008446.316,01 07 2018
Hungary,HUN,HUF,850,280.26875,16421.009,4437148.19,01 01 2019
Hungary,HUN,HUF,900,290.5412,16421.009,4437148.19,09 07 2019
Hungary,HUN,HUF,900,298.7502,16778.75,4877205.157,14 01 2020
Hungary,HUN,HUF,900,311.37795,16778.75,4877205.157,01 07 2020
Hungary,HUN,HUF,900,297.42395,16089.014,4955362.829,01 01 2021
Hungary,HUN,HUF,908,305.64505,16089.014,4955362.829,01 07 2021
Hungary,HUN,HUF,982,317.51115,18687.934,5665075.803,01 01 2022
Hungary,HUN,HUF,1030,389.04615,18687.934,5665075.803,01 07 2022
Hungary,HUN,HUF,1350,359.4686,17301.218,6402525.585,01 01 2023
Hungary,HUN,HUF,1400,351.0725,17301.218,6402525.585,01 07 2023
India,IND,INR,84,44.4,1377.109,62744.112,01 07 2011
India,IND,INR,84,51.905,1449.604,69467.102,01 01 2012
India,IND,INR,89,56.165,1449.604,69467.102,01 07 2012
India,IND,INR,89,53.395,1434.018,78023.615,01 01 2013
India,IND,INR,90,59.98,1434.018,78023.615,01 07 2013
India,IND,INR,95,61.845,1438.057,87005.197,01 01 2014
India,IND,INR,105,60.08875,1438.057,87005.197,01 07 2014
India,IND,INR,116.25,61.615,1559.864,95375.738,01 01 2015
India,IND,INR,116.25,63.43,1559.864,95375.738,01 07 2015
India,IND,INR,127,66.8025,1590.174,104106.272,01 01 2016
India,IND,INR,162,67.2,1590.174,104106.272,01 07 2016
India,IND,INR,170,68.3275,1714.28,114980.219,01 01 2017
India,IND,INR,178,64.5575,1714.28,114980.219,01 07 2017
India,IND,INR,180,63.86125,1957.97,126200.668,01 01 2018
India,IND,INR,173,68.825,1957.97,126200.668,01 07 2018
India,IND,INR,178,69.685,1974.378,138054.232,01 01 2019
India,IND,INR,183,68.5544,1974.378,138054.232,09 07 2019
India,IND,INR,188,70.87815,2050.163,145350.407,14 01 2020
India,IND,INR,190,75.1975,2050.163,145350.407,01 07 2020
India,IND,INR,190,73.39,1913.22,142008.828,01 01 2021
India,IND,INR,190,74.615,1913.22,142008.828,01 07 2021
India,IND,INR,190,74.6225,2234.337,166466.817,01 01 2022
India,IND,INR,191,79.9513,2234.337,166466.817,01 07 2022
India,IND,INR,207,81.715,2379.209,191288.428,01 01 2023
India,IND,INR,209,82.2488,2379.209,191288.428,01 07 2023
Indonesia,IDN,IDR,14500,7945,829.574,6516424.779,01 04 2000
Indonesia,IDN,IDR,14700,10855,870.154,7328240.7,01 04 2001
Indonesia,IDN,IDR,16000,9430,834.139,8558977.964,01 04 2002
Indonesia,IDN,IDR,16100,8740,1002.907,9338261.498,01 04 2003
Indonesia,IDN,IDR,16100,9120,1186.845,10176465.26,01 05 2004
Indonesia,IDN,IDR,14600,9545,1280.696,11439233.97,01 06 2005
Indonesia,IDN,IDR,14600,9460,1403.876,13628832.87,01 01 2006
Indonesia,IDN,IDR,14600,9325,1403.876,13628832.87,01 05 2006
Indonesia,IDN,IDR,15900,9090,1764.79,16173465.63,01 01 2007
Indonesia,IDN,IDR,15900,9015,1764.79,16173465.63,01 06 2007
Indonesia,IDN,IDR,18700,9152,2064.232,18867051.35,01 06 2008
Indonesia,IDN,IDR,20900,10200,2418.043,23440305.61,01 07 2009
Indonesia,IDN,IDR,20900,9320,2464.956,25656746.41,01 01 2010
Indonesia,IDN,IDR,22780,9063,2464.956,25656746.41,01 07 2010
Indonesia,IDN,IDR,22534,8523,3178.133,28884425.18,01 07 2011
Indonesia,IDN,IDR,22534,9160,3688.531,32363747.86,01 01 2012
Indonesia,IDN,IDR,24200,9482.5,3688.531,32363747.86,01 07 2012
Indonesia,IDN,IDR,27939,9767.5,3744.53,35105215.36,01 01 2013
Indonesia,IDN,IDR,27939,9965,3744.53,35105215.36,01 07 2013
Indonesia,IDN,IDR,27939,12140,3684,38365914.7,01 01 2014
Indonesia,IDN,IDR,27939,11505,3684,38365914.7,01 07 2014
Indonesia,IDN,IDR,27939,12480,3533.606,41915863.36,01 01 2015
Indonesia,IDN,IDR,30500,13344.5,3533.606,41915863.36,01 07 2015
Indonesia,IDN,IDR,30500,13947.5,3367.691,45097333.64,01 01 2016
Indonesia,IDN,IDR,31000,13112.5,3367.691,45097333.64,01 07 2016
Indonesia,IDN,IDR,31000,13329,3605.721,47976388.46,01 01 2017
Indonesia,IDN,IDR,32126,13369.5,3605.721,47976388.46,01 07 2017
Indonesia,IDN,IDR,35750,13359,3885.465,51997473.56,01 01 2018
Indonesia,IDN,IDR,31500,14360,3885.465,51997473.56,01 07 2018
Indonesia,IDN,IDR,33000,14090,3947.248,56173024.39,01 01 2019
Indonesia,IDN,IDR,32000,14130,3947.248,56173024.39,09 07 2019
Indonesia,IDN,IDR,33000,13670,4194.086,59317914.26,14 01 2020
Indonesia,IDN,IDR,34000,14435,4194.086,59317914.26,01 07 2020
Indonesia,IDN,IDR,34000,14125,3932.332,57154438.66,01 01 2021
Indonesia,IDN,IDR,34000,14517.5,3932.332,57154438.66,01 07 2021
Indonesia,IDN,IDR,34000,14382,4362.677,62357334.57,01 01 2022
Indonesia,IDN,IDR,35000,14977.5,4362.677,62357334.57,01 07 2022
Indonesia,IDN,IDR,35000,14887.5,4798.119,71267226.01,01 01 2023
Indonesia,IDN,IDR,38000,15080,4798.119,71267226.01,01 07 2023
Ireland,IRL,EUR,3.8,0.697520315,48620.625,36645.045,01 07 2011
Ireland,IRL,EUR,3.8,0.788239467,52122.087,37451.823,01 01 2012
Ireland,IRL,EUR,3.49,0.824844311,52122.087,37451.823,01 07 2012
Ireland,IRL,EUR,3.49,0.736946829,49029.287,38137.213,01 01 2013
Ireland,IRL,EUR,3.46,0.777756173,49029.287,38137.213,01 07 2013
Ireland,IRL,EUR,3.46,0.737218475,51472.197,38755.175,01 01 2014
Ireland,IRL,EUR,3.49,0.742748914,51472.197,38755.175,01 07 2014
Ireland,IRL,EUR,3.49,0.863073404,55542.018,41797.271,01 01 2015
Ireland,IRL,EUR,3.7,0.912700224,55542.018,41797.271,01 07 2015
Ireland,IRL,EUR,3.95,0.930232558,61902.659,55786.997,01 01 2016
Ireland,IRL,EUR,4,0.908306463,61902.659,55786.997,01 07 2016
Ireland,IRL,EUR,4,0.955246692,62668.446,56631.645,01 01 2017
Ireland,IRL,EUR,4.07,0.875695083,62668.446,56631.645,01 07 2017
Ireland,IRL,EUR,4.07,0.816826629,69685.981,61708.191,01 01 2018
Ireland,IRL,EUR,4.07,0.853205921,69685.981,61708.191,01 07 2018
Ireland,IRL,EUR,4.07,0.872486149,78990.344,66856.546,01 01 2019
Ireland,IRL,EUR,4.3,0.892339267,78990.344,66856.546,09 07 2019
Ireland,IRL,EUR,4.2,0.899159286,80694.065,72074.138,14 01 2020
Ireland,IRL,EUR,4.3,0.879623521,80694.065,72074.138,01 07 2020
Ireland,IRL,EUR,4.4,0.823011399,85233.623,74682.36,01 01 2021
Ireland,IRL,EUR,4.5,0.850159405,85233.623,74682.36,01 07 2021
Ireland,IRL,EUR,4.6,0.89206066,100144.757,84615.553,01 01 2022
Ireland,IRL,EUR,5,0.97585,100144.757,84615.553,01 07 2022
Ireland,IRL,EUR,4.9,0.9195,103175.698,97901.075,01 01 2023
Ireland,IRL,EUR,5.1,0.90699,103175.698,97901.075,01 07 2023
Israel,ISR,ILS,14.5,4.05,19766.941,81829.535,01 04 2000
Israel,ISR,ILS,12,4.79,20918.337,87975.203,01 04 2002
Israel,ISR,ILS,15,3.97425,30182.526,108295.544,01 07 2009
Israel,ISR,ILS,14.9,3.7325,28330.228,111403.96,01 01 2010
Israel,ISR,ILS,14.9,3.8619,28330.228,111403.96,01 07 2010
Israel,ISR,ILS,15.9,3.40335,31278.046,116947.834,01 07 2011
Israel,ISR,ILS,15.9,3.8485,34366.858,122969.062,01 01 2012
Israel,ISR,ILS,11.9,4.07625,34366.858,122969.062,01 07 2012
Israel,ISR,ILS,14.9,3.72455,33170.022,127901.01,01 01 2013
Israel,ISR,ILS,17.5,3.64595,33170.022,127901.01,01 07 2013
Israel,ISR,ILS,17.5,3.4882,36957.353,133444.07,01 01 2014
Israel,ISR,ILS,17.5,3.4138,36957.353,133444.07,01 07 2014
Israel,ISR,ILS,17.5,3.93415,38276.63,136950.91,01 01 2015
Israel,ISR,ILS,17.5,3.77835,38276.63,136950.91,01 07 2015
Israel,ISR,ILS,16.9,3.94105,36221.118,140785.45,01 01 2016
Israel,ISR,ILS,16.9,3.85875,36221.118,140785.45,01 07 2016
Israel,ISR,ILS,16.9,3.855,37701.931,144796.778,01 01 2017
Israel,ISR,ILS,16.9,3.5405,37701.931,144796.778,01 07 2017
Israel,ISR,ILS,16.5,3.43635,41131.719,148055.907,01 01 2018
Israel,ISR,ILS,17,3.6349,41131.719,148055.907,01 07 2018
Israel,ISR,ILS,17,3.70785,42422.85,152321.709,01 01 2019
Israel,ISR,ILS,17,3.5667,42422.85,152321.709,09 07 2019
Israel,ISR,ILS,17,3.4595,44466.798,158503.118,14 01 2020
Israel,ISR,ILS,17,3.4367,44466.798,158503.118,01 07 2020
Israel,ISR,ILS,17,3.179,44850.441,154393.419,01 01 2021
Israel,ISR,ILS,17,3.29205,44850.441,154393.419,01 07 2021
Israel,ISR,ILS,17,3.17775,52151.927,168461.068,01 01 2022
Israel,ISR,ILS,17,3.43745,52151.927,168461.068,01 07 2022
Israel,ISR,ILS,17,3.36365,54710.337,183854.317,01 01 2023
Israel,ISR,ILS,17,3.66365,54710.337,183854.317,01 07 2023
Italy,ITA,EUR,3.5,0.697520315,35815.615,26993.993,01 07 2011
Italy,ITA,EUR,3.5,0.788239467,38276.034,27502.875,01 01 2012
Italy,ITA,EUR,3.6,0.824844311,38276.034,27502.875,01 07 2012
Italy,ITA,EUR,3.85,0.736946829,34743.751,27025.272,01 01 2013
Italy,ITA,EUR,3.75,0.777756173,34743.751,27025.272,01 07 2013
Italy,ITA,EUR,3.85,0.737218475,35534.99,26755.508,01 01 2014
Italy,ITA,EUR,3.85,0.742748914,35534.99,26755.508,01 07 2014
Italy,ITA,EUR,3.85,0.863073404,35836.183,26967.955,01 01 2015
Italy,ITA,EUR,4,0.912700224,35836.183,26967.955,01 07 2015
Italy,ITA,EUR,4,0.930232558,30463.696,27454.04,01 01 2016
Italy,ITA,EUR,4.2,0.908306463,30463.696,27454.04,01 07 2016
Italy,ITA,EUR,4.2,0.955246692,31190.794,28186.21,01 01 2017
Italy,ITA,EUR,4.2,0.875695083,31190.794,28186.21,01 07 2017
Italy,ITA,EUR,4.2,0.816826629,32648.756,28911.061,01 01 2018
Italy,ITA,EUR,4.2,0.853205921,32648.756,28911.061,01 07 2018
Italy,ITA,EUR,4.2,0.872486149,34917.563,29553.836,01 01 2019
Italy,ITA,EUR,4.3,0.892339267,34917.563,29553.836,09 07 2019
Italy,ITA,EUR,4.3,0.899159286,33628.143,30035.907,14 01 2020
Italy,ITA,EUR,4.3,0.879623521,33628.143,30035.907,01 07 2020
Italy,ITA,EUR,4.3,0.823011399,31784.787,27850.076,01 01 2021
Italy,ITA,EUR,4.3,0.850159405,31784.787,27850.076,01 07 2021
Italy,ITA,EUR,4.8,0.89206066,35842.069,30284.126,01 01 2022
Italy,ITA,EUR,5.1,0.97585,35842.069,30284.126,01 07 2022
Italy,ITA,EUR,5.2,0.9195,34113.201,32369.241,01 01 2023
Italy,ITA,EUR,5.8,0.90699,34113.201,32369.241,01 07 2023
Japan,JPN,JPY,294,106,36622.892,4171596.609,01 04 2000
Japan,JPN,JPY,294,124,39172.971,4221494.688,01 04 2001
Japan,JPN,JPY,262,130,34410.68,4181893.67,01 04 2002
Japan,JPN,JPY,262,120,32832.296,4116776.513,01 04 2003
Japan,JPN,JPY,262,113,35410.229,4105230.499,01 05 2004
Japan,JPN,JPY,250,106.715,38307.103,4144543.92,01 06 2005
Japan,JPN,JPY,250,114.305,37819.107,4168354.311,01 01 2006
Japan,JPN,JPY,250,112.105,37819.107,4168354.311,01 05 2006
Japan,JPN,JPY,280,121.585,36021.9,4189322.191,01 01 2007
Japan,JPN,JPY,280,122.315,36021.9,4189322.191,01 06 2007
Japan,JPN,JPY,280,106.855,35847.232,4221138.107,01 06 2008
Japan,JPN,JPY,320,92.565,39992.06,4133559.049,01 07 2009
Japan,JPN,JPY,320,91.54,41469.773,3880330.353,01 01 2010
Japan,JPN,JPY,320,87.18,41469.773,3880330.353,01 07 2010
Japan,JPN,JPY,320,78.365,45135.796,3962014.51,01 07 2011
Japan,JPN,JPY,320,76.92,48760.915,3891463.327,01 01 2012
Japan,JPN,JPY,320,78.22,48760.915,3891463.327,01 07 2012
Japan,JPN,JPY,320,91.065,49175.035,3923698.42,01 01 2013
Japan,JPN,JPY,320,100.105,49175.035,3923698.42,01 07 2013
Japan,JPN,JPY,310,104.245,40934.756,3995054.421,01 01 2014
Japan,JPN,JPY,370,101.53,40934.756,3995054.421,01 07 2014
Japan,JPN,JPY,370,117.765,38522.771,4081286.506,01 01 2015
Japan,JPN,JPY,370,123.935,38522.771,4081286.506,01 07 2015
Japan,JPN,JPY,370,118.645,35005.662,4237226.28,01 01 2016
Japan,JPN,JPY,370,106.725,35005.662,4237226.28,01 07 2016
Japan,JPN,JPY,380,116.665,39411.424,4287683.071,01 01 2017
Japan,JPN,JPY,380,113.06,39411.424,4287683.071,01 07 2017
Japan,JPN,JPY,380,110.725,38903.298,4363632.777,01 01 2018
Japan,JPN,JPY,390,111.25,38903.298,4363632.777,01 07 2018
Japan,JPN,JPY,390,108.44,39850.331,4400400.278,01 01 2019
Japan,JPN,JPY,390,108.765,39850.331,4400400.278,09 07 2019
Japan,JPN,JPY,390,110.04,40547.967,4420120.305,14 01 2020
Japan,JPN,JPY,390,107.275,40547.967,4420120.305,01 07 2020
Japan,JPN,JPY,390,104.295,40117.916,4283573.734,01 01 2021
Japan,JPN,JPY,390,109.935,40117.916,4283573.734,01 07 2021
Japan,JPN,JPY,390,115.225,39882.554,4377282.782,01 01 2022
Japan,JPN,JPY,390,137.865,39882.554,4377282.782,01 07 2022
Japan,JPN,JPY,410,130.1,33821.931,4447521.084,01 01 2023
Japan,JPN,JPY,450,142.08,33821.931,4447521.084,01 07 2023
Jordan,JOR,JOD,1.95,0.71005,4257.909,3018.852,01 07 2018
Jordan,JOR,JOD,1.95,0.7096,4358.325,3090.047,01 01 2019
Jordan,JOR,JOD,2.3,0.709,4358.325,3090.047,09 07 2019
Jordan,JOR,JOD,2.3,0.709,4460.394,3162.413,14 01 2020
Jordan,JOR,JOD,2.3,0.709,4460.394,3162.413,01 07 2020
Jordan,JOR,JOD,2.3,0.709,4336.382,3074.489,01 01 2021
Jordan,JOR,JOD,2.13,0.709,4336.382,3074.489,01 07 2021
Jordan,JOR,JOD,2.12,0.709,4460.88,3162.758,01 01 2022
Jordan,JOR,JOD,2.3,0.71015,4460.88,3162.758,01 07 2022
Jordan,JOR,JOD,2.5,0.71005,4740.941,3361.32,01 01 2023
Jordan,JOR,JOD,2.5,0.70895,4740.941,3361.32,01 07 2023
Kuwait,KWT,KWD,1.05,0.3025,27194.073,8249.378,01 07 2018
Kuwait,KWT,KWD,1.05,0.3031,29903.564,9029.575,01 01 2019
Kuwait,KWT,KWD,1.1,0.3045,29903.564,9029.575,09 07 2019
Kuwait,KWT,KWD,1.1,0.3034,28513.431,8656.996,14 01 2020
Kuwait,KWT,KWD,1.15,0.3078,28513.431,8656.996,01 07 2020
Kuwait,KWT,KWD,1.15,0.3037,22683.638,6946.481,01 01 2021
Kuwait,KWT,KWD,1.25,0.3008,22683.638,6946.481,01 07 2021
Kuwait,KWT,KWD,1.25,0.3029,28884.3,8712.75,01 01 2022
Kuwait,KWT,KWD,1.3,0.3074,28884.3,8712.75,01 07 2022
Kuwait,KWT,KWD,1.9,0.30535,38328.894,11738.23,01 01 2023
Kuwait,KWT,KWD,1.4,0.3071,38328.894,11738.23,01 07 2023
Latvia,LVA,EUR,2.7,0.853205921,15626.275,13837.348,01 07 2018
Latvia,LVA,EUR,2.8,0.872486149,17806.561,15071.274,01 01 2019
Latvia,LVA,EUR,2.85,0.892339267,17806.561,15071.274,09 07 2019
Latvia,LVA,EUR,2.85,0.899159286,17889.752,15978.727,14 01 2020
Latvia,LVA,EUR,2.85,0.879623521,17889.752,15978.727,01 07 2020
Latvia,LVA,EUR,2.85,0.823011399,18123.655,15880.087,01 01 2021
Latvia,LVA,EUR,2.85,0.850159405,18123.655,15880.087,01 07 2021
Latvia,LVA,EUR,2.85,0.89206066,20996.889,17740.952,01 01 2022
Latvia,LVA,EUR,3,0.97585,20996.889,17740.952,01 07 2022
Latvia,LVA,EUR,3.4,0.9195,22347.97,21205.481,01 01 2023
Latvia,LVA,EUR,3.7,0.90699,22347.97,21205.481,01 07 2023
Lebanon,LBN,LBP,6500,1511,7776.012,11722338.7,01 07 2018
Lebanon,LBN,LBP,6500,1507,8003.824,12065764.28,01 01 2019
Lebanon,LBN,LBP,6500,1507,8003.824,12065764.28,09 07 2019
Lebanon,LBN,LBP,6500,1514,7421.491,11697696.04,14 01 2020
Lebanon,LBN,LBP,9000,1512,7421.491,11697696.04,01 07 2020
Lebanon,LBN,LBP,15500,8750,3588.705,14021069.99,01 01 2021
Lebanon,LBN,LBP,37000,22000,3588.705,14021069.99,01 07 2021
Lebanon,LBN,LBP,70000,21500,,,01 01 2022
Lebanon,LBN,LBP,130000,25600,,,01 07 2022
Lebanon,LBN,LBP,170000,38000,,,01 01 2023
Lebanon,LBN,LBP,430000,85500,,,01 07 2023
Lithuania,LTU,EUR,8.8,2.5454,15734.38,11846.952,01 01 2014
Lithuania,LTU,EUR,8.95,2.56455,15734.38,11846.952,01 07 2014
Lithuania,LTU,EUR,2.8,0.853205921,16879.45,14947.057,01 07 2018
Lithuania,LTU,EUR,2.85,0.872486149,19195.049,16246.476,01 01 2019
Lithuania,LTU,EUR,2.85,0.892339267,19195.049,16246.476,09 07 2019
Lithuania,LTU,EUR,2.85,0.899159286,19597.295,17503.866,14 01 2020
Lithuania,LTU,EUR,2.85,0.879623521,19597.295,17503.866,01 07 2020
Lithuania,LTU,EUR,2.9,0.823011399,20323.207,17807.352,01 01 2021
Lithuania,LTU,EUR,2.9,0.850159405,20323.207,17807.352,01 07 2021
Lithuania,LTU,EUR,2.9,0.89206066,23739.08,20057.918,01 01 2022
Lithuania,LTU,EUR,3.05,0.97585,23739.08,20057.918,01 07 2022
Lithuania,LTU,EUR,3.35,0.9195,25036.193,23756.275,01 01 2023
Lithuania,LTU,EUR,3.85,0.90699,25036.193,23756.275,01 07 2023
Malaysia,MYS,MYR,4.52,3.8,3762.771,14298.522,01 04 2000
Malaysia,MYS,MYR,4.52,3.8,4347.727,16521.373,01 04 2001
Malaysia,MYS,MYR,5.04,3.8,4189.053,15918.403,01 04 2002
Malaysia,MYS,MYR,5.04,3.8,4441.812,16878.93,01 04 2003
Malaysia,MYS,MYR,5.04,3.8,4740.324,18013.231,01 05 2004
Malaysia,MYS,MYR,5.25,3.8,5244.861,19930.516,01 06 2005
Malaysia,MYS,MYR,5.5,3.7488,5678.747,21504.443,01 01 2006
Malaysia,MYS,MYR,5.5,3.6295,5678.747,21504.443,01 05 2006
Malaysia,MYS,MYR,5.5,3.502,6354.977,23297.244,01 01 2007
Malaysia,MYS,MYR,5.5,3.4345,6354.977,23297.244,01 06 2007
Malaysia,MYS,MYR,5.5,3.238,7485.942,25716.236,01 06 2008
Malaysia,MYS,MYR,6.77,3.602,8771.026,29220.29,01 07 2009
Malaysia,MYS,MYR,7.05,3.3875,7550.251,26589.239,01 01 2010
Malaysia,MYS,MYR,7.05,3.2135,7550.251,26589.239,01 07 2010
Malaysia,MYS,MYR,7.2,2.973,9054.109,29141.126,01 07 2011
Malaysia,MYS,MYR,7.35,3.13955,10413.693,31817.666,01 01 2012
Malaysia,MYS,MYR,7.4,3.1735,10413.693,31817.666,01 07 2012
Malaysia,MYS,MYR,7.95,3.083,10815.088,33380.176,01 01 2013
Malaysia,MYS,MYR,7.3,3.1805,10815.088,33380.176,01 07 2013
Malaysia,MYS,MYR,7.4,3.3235,10858.449,34192.601,01 01 2014
Malaysia,MYS,MYR,7.63,3.1675,10858.449,34192.601,01 07 2014
Malaysia,MYS,MYR,7.63,3.6155,11172.4,36542.325,01 01 2015
Malaysia,MYS,MYR,7.65,3.8065,11172.4,36542.325,01 07 2015
Malaysia,MYS,MYR,8,4.3925,9663.283,37739.281,01 01 2016
Malaysia,MYS,MYR,8,4.027,9663.283,37739.281,01 07 2016
Malaysia,MYS,MYR,8,4.4715,9544.246,39505.493,01 01 2017
Malaysia,MYS,MYR,8.6,4.2935,9544.246,39505.493,01 07 2017
Malaysia,MYS,MYR,9,3.954,9969.495,42854.422,01 01 2018
Malaysia,MYS,MYR,8.45,4.0225,9969.495,42854.422,01 07 2018
Malaysia,MYS,MYR,9.05,4.1175,11086.113,44708.375,01 01 2019
Malaysia,MYS,MYR,8.85,4.1425,11086.113,44708.375,09 07 2019
Malaysia,MYS,MYR,9.5,4.0745,11231.539,46512.868,14 01 2020
Malaysia,MYS,MYR,9.99,4.2655,11231.539,46512.868,01 07 2020
Malaysia,MYS,MYR,9.99,4.052,10361.276,43518.291,01 01 2021
Malaysia,MYS,MYR,9.99,4.2245,10361.276,43518.291,01 07 2021
Malaysia,MYS,MYR,9.99,4.1855,11449.782,47433.149,01 01 2022
Malaysia,MYS,MYR,10.9,4.45,11449.782,47433.149,01 07 2022
Malaysia,MYS,MYR,12.9,4.2855,12364.058,54199.521,01 01 2023
Malaysia,MYS,MYR,13.15,4.509,12364.058,54199.521,01 07 2023
Mexico,MEX,MXN,20.9,9.41,6157.249,58866.58,01 04 2000
Mexico,MEX,MXN,21.9,9.29,7166.141,67759.927,01 04 2001
Mexico,MEX,MXN,21.9,9.28,7558.975,70619.411,01 04 2002
Mexico,MEX,MXN,23,10.53,7607.443,73457.152,01 04 2003
Mexico,MEX,MXN,24,11.6,7088.462,76477.532,01 05 2004
Mexico,MEX,MXN,28,10.8675,7501.914,84666.352,01 06 2005
Mexico,MEX,MXN,28,10.5425,8303.985,90495.933,01 01 2006
Mexico,MEX,MXN,29,11.3031,8303.985,90495.933,01 05 2006
Mexico,MEX,MXN,29,10.8894,9102.514,99210.495,01 01 2007
Mexico,MEX,MXN,29,10.76755,9102.514,99210.495,01 06 2007
Mexico,MEX,MXN,32,10.1685,9680.432,105789.617,01 06 2008
Mexico,MEX,MXN,33,13.8104,10053.737,111895.245,01 07 2009
Mexico,MEX,MXN,32,12.81375,8029.296,108503.686,01 01 2010
Mexico,MEX,MXN,32,12.782,8029.296,108503.686,01 07 2010
Mexico,MEX,MXN,32,11.67075,9299.455,117507.985,01 07 2011
Mexico,MEX,MXN,37,13.6844,10232.411,127120.572,01 01 2012
Mexico,MEX,MXN,37,13.687,10232.411,127120.572,01 07 2012
